,ends,red,yellow,red_diff,remain_ends,last_stone_is_red,page,filepath,INFO,T,red_postion
3,4,1.0,0.0,1.0,5,True,168,./dataset_o\WMCC2023_ResultsBook\geme168end4.png,True,WMCC2023_ResultsBook,-2.0
4,5,0.0,2.0,-2.0,4,False,168,./dataset_o\WMCC2023_ResultsBook\geme168end5.png,True,WMCC2023_ResultsBook,-1.0
5,6,0.0,0.0,0.0,3,True,168,./dataset_o\WMCC2023_ResultsBook\geme168end6.png,True,WMCC2023_ResultsBook,-3.0
6,7,0.0,2.0,-2.0,2,True,168,./dataset_o\WMCC2023_ResultsBook\geme168end7.png,True,WMCC2023_ResultsBook,-3.0
7,8,0.0,2.0,-2.0,1,True,168,./dataset_o\WMCC2023_ResultsBook\geme168end8.png,True,WMCC2023_ResultsBook,-5.0
0,1,0.0,1.0,-1.0,8,False,178,./dataset_o\WMCC2023_ResultsBook\geme178end1.png,True,WMCC2023_ResultsBook,0.0
1,2,4.0,0.0,4.0,7,True,178,./dataset_o\WMCC2023_ResultsBook\geme178end2.png,True,WMCC2023_ResultsBook,-1.0
2,3,0.0,1.0,-1.0,6,False,178,./dataset_o\WMCC2023_ResultsBook\geme178end3.png,True,WMCC2023_ResultsBook,3.0
3,4,3.0,0.0,3.0,5,True,178,./dataset_o\WMCC2023_ResultsBook\geme178end4.png,True,WMCC2023_ResultsBook,2.0
4,5,0.0,1.0,-1.0,4,False,178,./dataset_o\WMCC2023_ResultsBook\geme178end5.png,True,WMCC2023_ResultsBook,5.0
5,6,2.0,0.0,2.0,3,True,178,./dataset_o\WMCC2023_ResultsBook\geme178end6.png,True,WMCC2023_ResultsBook,4.0
6,7,0.0,2.0,-2.0,2,False,178,./dataset_o\WMCC2023_ResultsBook\geme178end7.png,True,WMCC2023_ResultsBook,6.0
7,8,3.0,0.0,3.0,1,True,178,./dataset_o\WMCC2023_ResultsBook\geme178end8.png,True,WMCC2023_ResultsBook,4.0
0,1,2.0,0.0,2.0,8,True,187,./dataset_o\WMCC2023_ResultsBook\geme187end1.png,True,WMCC2023_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,False,187,./dataset_o\WMCC2023_ResultsBook\geme187end2.png,True,WMCC2023_ResultsBook,2.0
2,3,0.0,4.0,-4.0,6,False,187,./dataset_o\WMCC2023_ResultsBook\geme187end3.png,True,WMCC2023_ResultsBook,3.0
3,4,1.0,0.0,1.0,5,True,187,./dataset_o\WMCC2023_ResultsBook\geme187end4.png,True,WMCC2023_ResultsBook,-1.0
4,5,0.0,2.0,-2.0,4,False,187,./dataset_o\WMCC2023_ResultsBook\geme187end5.png,True,WMCC2023_ResultsBook,0.0
5,6,2.0,0.0,2.0,3,True,187,./dataset_o\WMCC2023_ResultsBook\geme187end6.png,True,WMCC2023_ResultsBook,-2.0
6,7,1.0,0.0,1.0,2,False,187,./dataset_o\WMCC2023_ResultsBook\geme187end7.png,True,WMCC2023_ResultsBook,0.0
7,8,0.0,0.0,0.0,1,False,187,./dataset_o\WMCC2023_ResultsBook\geme187end8.png,True,WMCC2023_ResultsBook,1.0
8,9,1.0,0.0,1.0,0,False,187,./dataset_o\WMCC2023_ResultsBook\geme187end9.png,True,WMCC2023_ResultsBook,1.0
0,1,2.0,0.0,2.0,8,True,198,./dataset_o\WMCC2023_ResultsBook\geme198end1.png,True,WMCC2023_ResultsBook,0.0
1,2,0.0,1.0,-1.0,7,False,198,./dataset_o\WMCC2023_ResultsBook\geme198end2.png,True,WMCC2023_ResultsBook,2.0
2,3,1.0,0.0,1.0,6,True,198,./dataset_o\WMCC2023_ResultsBook\geme198end3.png,True,WMCC2023_ResultsBook,1.0
3,4,0.0,2.0,-2.0,5,False,198,./dataset_o\WMCC2023_ResultsBook\geme198end4.png,True,WMCC2023_ResultsBook,2.0
4,5,4.0,0.0,4.0,4,True,198,./dataset_o\WMCC2023_ResultsBook\geme198end5.png,True,WMCC2023_ResultsBook,0.0
5,6,0.0,1.0,-1.0,3,False,198,./dataset_o\WMCC2023_ResultsBook\geme198end6.png,True,WMCC2023_ResultsBook,4.0
6,7,2.0,0.0,2.0,2,True,198,./dataset_o\WMCC2023_ResultsBook\geme198end7.png,True,WMCC2023_ResultsBook,3.0
7,8,0.0,1.0,-1.0,1,False,198,./dataset_o\WMCC2023_ResultsBook\geme198end8.png,True,WMCC2023_ResultsBook,5.0
0,1,1.0,0.0,1.0,8,True,207,./dataset_o\WMCC2023_ResultsBook\geme207end1.png,True,WMCC2023_ResultsBook,0.0
1,2,0.0,1.0,-1.0,7,False,207,./dataset_o\WMCC2023_ResultsBook\geme207end2.png,True,WMCC2023_ResultsBook,1.0
2,3,3.0,0.0,3.0,6,True,207,./dataset_o\WMCC2023_ResultsBook\geme207end3.png,True,WMCC2023_ResultsBook,0.0
3,4,1.0,0.0,1.0,5,False,207,./dataset_o\WMCC2023_ResultsBook\geme207end4.png,True,WMCC2023_ResultsBook,3.0
4,5,0.0,2.0,-2.0,4,False,207,./dataset_o\WMCC2023_ResultsBook\geme207end5.png,True,WMCC2023_ResultsBook,4.0
5,6,2.0,0.0,2.0,3,True,207,./dataset_o\WMCC2023_ResultsBook\geme207end6.png,True,WMCC2023_ResultsBook,2.0
6,7,0.0,1.0,-1.0,2,False,207,./dataset_o\WMCC2023_ResultsBook\geme207end7.png,True,WMCC2023_ResultsBook,4.0
7,8,5.0,0.0,5.0,1,True,207,./dataset_o\WMCC2023_ResultsBook\geme207end8.png,True,WMCC2023_ResultsBook,3.0
0,1,1.0,0.0,1.0,8,True,217,./dataset_o\WMCC2023_ResultsBook\geme217end1.png,True,WMCC2023_ResultsBook,0.0
1,2,0.0,1.0,-1.0,7,False,217,./dataset_o\WMCC2023_ResultsBook\geme217end2.png,True,WMCC2023_ResultsBook,1.0
2,3,0.0,0.0,0.0,6,True,217,./dataset_o\WMCC2023_ResultsBook\geme217end3.png,True,WMCC2023_ResultsBook,0.0
3,4,1.0,0.0,1.0,5,True,217,./dataset_o\WMCC2023_ResultsBook\geme217end4.png,True,WMCC2023_ResultsBook,0.0
4,5,1.0,0.0,1.0,4,False,217,./dataset_o\WMCC2023_ResultsBook\geme217end5.png,True,WMCC2023_ResultsBook,1.0
5,6,1.0,0.0,1.0,3,False,217,./dataset_o\WMCC2023_ResultsBook\geme217end6.png,True,WMCC2023_ResultsBook,2.0
6,7,1.0,0.0,1.0,2,False,217,./dataset_o\WMCC2023_ResultsBook\geme217end7.png,True,WMCC2023_ResultsBook,3.0
7,8,2.0,0.0,2.0,1,False,217,./dataset_o\WMCC2023_ResultsBook\geme217end8.png,True,WMCC2023_ResultsBook,4.0
0,1,0.0,1.0,-1.0,8,False,226,./dataset_o\WMCC2023_ResultsBook\geme226end1.png,True,WMCC2023_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,True,226,./dataset_o\WMCC2023_ResultsBook\geme226end2.png,True,WMCC2023_ResultsBook,-1.0
2,3,0.0,2.0,-2.0,6,False,226,./dataset_o\WMCC2023_ResultsBook\geme226end3.png,True,WMCC2023_ResultsBook,0.0
3,4,0.0,0.0,0.0,5,True,226,./dataset_o\WMCC2023_ResultsBook\geme226end4.png,True,WMCC2023_ResultsBook,-2.0
4,5,1.0,0.0,1.0,4,True,226,./dataset_o\WMCC2023_ResultsBook\geme226end5.png,True,WMCC2023_ResultsBook,-2.0
5,6,0.0,1.0,-1.0,3,False,226,./dataset_o\WMCC2023_ResultsBook\geme226end6.png,True,WMCC2023_ResultsBook,-1.0
6,7,1.0,0.0,1.0,2,True,226,./dataset_o\WMCC2023_ResultsBook\geme226end7.png,True,WMCC2023_ResultsBook,-2.0
7,8,0.0,0.0,0.0,1,False,226,./dataset_o\WMCC2023_ResultsBook\geme226end8.png,True,WMCC2023_ResultsBook,-1.0
8,9,0.0,2.0,-2.0,0,False,226,./dataset_o\WMCC2023_ResultsBook\geme226end9.png,True,WMCC2023_ResultsBook,-1.0
0,1,1.0,0.0,1.0,8,True,237,./dataset_o\WMCC2023_ResultsBook\geme237end1.png,True,WMCC2023_ResultsBook,0.0
1,2,0.0,1.0,-1.0,7,False,237,./dataset_o\WMCC2023_ResultsBook\geme237end2.png,True,WMCC2023_ResultsBook,1.0
2,3,1.0,0.0,1.0,6,True,237,./dataset_o\WMCC2023_ResultsBook\geme237end3.png,True,WMCC2023_ResultsBook,0.0
3,4,0.0,0.0,0.0,5,False,237,./dataset_o\WMCC2023_ResultsBook\geme237end4.png,True,WMCC2023_ResultsBook,1.0
4,5,1.0,0.0,1.0,4,False,237,./dataset_o\WMCC2023_ResultsBook\geme237end5.png,True,WMCC2023_ResultsBook,1.0
5,6,0.0,1.0,-1.0,3,False,237,./dataset_o\WMCC2023_ResultsBook\geme237end6.png,True,WMCC2023_ResultsBook,2.0
6,7,2.0,0.0,2.0,2,True,237,./dataset_o\WMCC2023_ResultsBook\geme237end7.png,True,WMCC2023_ResultsBook,1.0
7,8,0.0,2.0,-2.0,1,False,237,./dataset_o\WMCC2023_ResultsBook\geme237end8.png,True,WMCC2023_ResultsBook,3.0
8,9,2.0,0.0,2.0,0,True,237,./dataset_o\WMCC2023_ResultsBook\geme237end9.png,True,WMCC2023_ResultsBook,1.0
0,1,1.0,0.0,1.0,8,True,248,./dataset_o\WMCC2023_ResultsBook\geme248end1.png,True,WMCC2023_ResultsBook,0.0
1,2,0.0,0.0,0.0,7,False,248,./dataset_o\WMCC2023_ResultsBook\geme248end2.png,True,WMCC2023_ResultsBook,1.0
2,3,0.0,1.0,-1.0,6,False,248,./dataset_o\WMCC2023_ResultsBook\geme248end3.png,True,WMCC2023_ResultsBook,1.0
3,4,1.0,0.0,1.0,5,True,248,./dataset_o\WMCC2023_ResultsBook\geme248end4.png,True,WMCC2023_ResultsBook,0.0
4,5,0.0,3.0,-3.0,4,False,248,./dataset_o\WMCC2023_ResultsBook\geme248end5.png,True,WMCC2023_ResultsBook,1.0
5,6,1.0,0.0,1.0,3,True,248,./dataset_o\WMCC2023_ResultsBook\geme248end6.png,True,WMCC2023_ResultsBook,-2.0
6,7,0.0,1.0,-1.0,2,False,248,./dataset_o\WMCC2023_ResultsBook\geme248end7.png,True,WMCC2023_ResultsBook,-1.0
7,8,2.0,0.0,2.0,1,True,248,./dataset_o\WMCC2023_ResultsBook\geme248end8.png,True,WMCC2023_ResultsBook,-2.0
8,9,1.0,0.0,1.0,0,False,248,./dataset_o\WMCC2023_ResultsBook\geme248end9.png,True,WMCC2023_ResultsBook,0.0
9,10,0.0,2.0,-2.0,0,False,248,./dataset_o\WMCC2023_ResultsBook\geme248end10.png,True,WMCC2023_ResultsBook,1.0
0,1,0.0,1.0,-1.0,8,False,260,./dataset_o\WMCC2023_ResultsBook\geme260end1.png,True,WMCC2023_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,True,260,./dataset_o\WMCC2023_ResultsBook\geme260end2.png,True,WMCC2023_ResultsBook,-1.0
2,3,0.0,2.0,-2.0,6,False,260,./dataset_o\WMCC2023_ResultsBook\geme260end3.png,True,WMCC2023_ResultsBook,0.0
3,4,3.0,0.0,3.0,5,True,260,./dataset_o\WMCC2023_ResultsBook\geme260end4.png,True,WMCC2023_ResultsBook,-2.0
4,5,0.0,2.0,-2.0,4,False,260,./dataset_o\WMCC2023_ResultsBook\geme260end5.png,True,WMCC2023_ResultsBook,1.0
5,6,2.0,0.0,2.0,3,True,260,./dataset_o\WMCC2023_ResultsBook\geme260end6.png,True,WMCC2023_ResultsBook,-1.0
6,7,0.0,1.0,-1.0,2,False,260,./dataset_o\WMCC2023_ResultsBook\geme260end7.png,True,WMCC2023_ResultsBook,1.0
7,8,2.0,0.0,2.0,1,True,260,./dataset_o\WMCC2023_ResultsBook\geme260end8.png,True,WMCC2023_ResultsBook,0.0
8,9,0.0,3.0,-3.0,0,False,260,./dataset_o\WMCC2023_ResultsBook\geme260end9.png,True,WMCC2023_ResultsBook,2.0
9,10,4.0,0.0,4.0,0,True,260,./dataset_o\WMCC2023_ResultsBook\geme260end10.png,True,WMCC2023_ResultsBook,-1.0
0,1,2.0,0.0,2.0,8,True,271,./dataset_o\WMCC2023_ResultsBook\geme271end1.png,True,WMCC2023_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,False,271,./dataset_o\WMCC2023_ResultsBook\geme271end2.png,True,WMCC2023_ResultsBook,2.0
2,3,2.0,0.0,2.0,6,False,271,./dataset_o\WMCC2023_ResultsBook\geme271end3.png,True,WMCC2023_ResultsBook,3.0
3,4,0.0,2.0,-2.0,5,False,271,./dataset_o\WMCC2023_ResultsBook\geme271end4.png,True,WMCC2023_ResultsBook,5.0
4,5,1.0,0.0,1.0,4,True,271,./dataset_o\WMCC2023_ResultsBook\geme271end5.png,True,WMCC2023_ResultsBook,3.0
5,6,1.0,0.0,1.0,3,False,271,./dataset_o\WMCC2023_ResultsBook\geme271end6.png,True,WMCC2023_ResultsBook,4.0
6,7,0.0,1.0,-1.0,2,False,271,./dataset_o\WMCC2023_ResultsBook\geme271end7.png,True,WMCC2023_ResultsBook,5.0
7,8,1.0,0.0,1.0,1,True,271,./dataset_o\WMCC2023_ResultsBook\geme271end8.png,True,WMCC2023_ResultsBook,4.0
0,1,0.0,1.0,-1.0,8,True,280,./dataset_o\WMCC2023_ResultsBook\geme280end1.png,True,WMCC2023_ResultsBook,0.0
1,2,2.0,0.0,2.0,7,True,280,./dataset_o\WMCC2023_ResultsBook\geme280end2.png,True,WMCC2023_ResultsBook,-1.0
2,3,0.0,2.0,-2.0,6,False,280,./dataset_o\WMCC2023_ResultsBook\geme280end3.png,True,WMCC2023_ResultsBook,1.0
3,4,1.0,0.0,1.0,5,True,280,./dataset_o\WMCC2023_ResultsBook\geme280end4.png,True,WMCC2023_ResultsBook,-1.0
4,5,0.0,2.0,-2.0,4,False,280,./dataset_o\WMCC2023_ResultsBook\geme280end5.png,True,WMCC2023_ResultsBook,0.0
5,6,0.0,2.0,-2.0,3,True,280,./dataset_o\WMCC2023_ResultsBook\geme280end6.png,True,WMCC2023_ResultsBook,-2.0
6,7,0.0,1.0,-1.0,2,True,280,./dataset_o\WMCC2023_ResultsBook\geme280end7.png,True,WMCC2023_ResultsBook,-4.0
7,8,1.0,0.0,1.0,1,True,280,./dataset_o\WMCC2023_ResultsBook\geme280end8.png,True,WMCC2023_ResultsBook,-5.0
0,1,0.0,0.0,0.0,8,True,289,./dataset_o\WMCC2023_ResultsBook\geme289end1.png,True,WMCC2023_ResultsBook,0.0
1,2,3.0,0.0,3.0,7,True,289,./dataset_o\WMCC2023_ResultsBook\geme289end2.png,True,WMCC2023_ResultsBook,0.0
2,3,0.0,2.0,-2.0,6,False,289,./dataset_o\WMCC2023_ResultsBook\geme289end3.png,True,WMCC2023_ResultsBook,3.0
3,4,0.0,0.0,0.0,5,True,289,./dataset_o\WMCC2023_ResultsBook\geme289end4.png,True,WMCC2023_ResultsBook,1.0
4,5,1.0,0.0,1.0,4,True,289,./dataset_o\WMCC2023_ResultsBook\geme289end5.png,True,WMCC2023_ResultsBook,1.0
5,6,0.0,1.0,-1.0,3,False,289,./dataset_o\WMCC2023_ResultsBook\geme289end6.png,True,WMCC2023_ResultsBook,2.0
6,7,2.0,0.0,2.0,2,True,289,./dataset_o\WMCC2023_ResultsBook\geme289end7.png,True,WMCC2023_ResultsBook,1.0
7,8,0.0,2.0,-2.0,1,False,289,./dataset_o\WMCC2023_ResultsBook\geme289end8.png,True,WMCC2023_ResultsBook,3.0
8,9,3.0,0.0,3.0,0,True,289,./dataset_o\WMCC2023_ResultsBook\geme289end9.png,True,WMCC2023_ResultsBook,1.0
0,1,0.0,2.0,-2.0,8,False,300,./dataset_o\WMCC2023_ResultsBook\geme300end1.png,True,WMCC2023_ResultsBook,0.0
1,2,0.0,0.0,0.0,7,True,300,./dataset_o\WMCC2023_ResultsBook\geme300end2.png,True,WMCC2023_ResultsBook,-2.0
2,3,1.0,0.0,1.0,6,True,300,./dataset_o\WMCC2023_ResultsBook\geme300end3.png,True,WMCC2023_ResultsBook,-2.0
3,4,0.0,2.0,-2.0,5,False,300,./dataset_o\WMCC2023_ResultsBook\geme300end4.png,True,WMCC2023_ResultsBook,-1.0
4,5,1.0,0.0,1.0,4,True,300,./dataset_o\WMCC2023_ResultsBook\geme300end5.png,True,WMCC2023_ResultsBook,-3.0
5,6,0.0,2.0,-2.0,3,False,300,./dataset_o\WMCC2023_ResultsBook\geme300end6.png,True,WMCC2023_ResultsBook,-2.0
6,7,0.0,1.0,-1.0,2,True,300,./dataset_o\WMCC2023_ResultsBook\geme300end7.png,True,WMCC2023_ResultsBook,-4.0
7,8,2.0,0.0,2.0,1,True,300,./dataset_o\WMCC2023_ResultsBook\geme300end8.png,True,WMCC2023_ResultsBook,-5.0
8,9,0.0,2.0,-2.0,0,False,300,./dataset_o\WMCC2023_ResultsBook\geme300end9.png,True,WMCC2023_ResultsBook,-3.0
0,1,0.0,2.0,-2.0,8,True,310,./dataset_o\WMCC2023_ResultsBook\geme310end1.png,True,WMCC2023_ResultsBook,0.0
1,2,0.0,1.0,-1.0,7,True,310,./dataset_o\WMCC2023_ResultsBook\geme310end2.png,True,WMCC2023_ResultsBook,-2.0
2,3,0.0,2.0,-2.0,6,True,310,./dataset_o\WMCC2023_ResultsBook\geme310end3.png,True,WMCC2023_ResultsBook,-3.0
3,4,0.0,1.0,-1.0,5,True,310,./dataset_o\WMCC2023_ResultsBook\geme310end4.png,True,WMCC2023_ResultsBook,-5.0
4,5,1.0,0.0,1.0,4,True,310,./dataset_o\WMCC2023_ResultsBook\geme310end5.png,True,WMCC2023_ResultsBook,-6.0
5,6,1.0,0.0,1.0,3,False,310,./dataset_o\WMCC2023_ResultsBook\geme310end6.png,True,WMCC2023_ResultsBook,-5.0
6,7,0.0,2.0,-2.0,2,False,310,./dataset_o\WMCC2023_ResultsBook\geme310end7.png,True,WMCC2023_ResultsBook,-4.0
0,1,0.0,3.0,-3.0,8,True,318,./dataset_o\WMCC2023_ResultsBook\geme318end1.png,True,WMCC2023_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,True,318,./dataset_o\WMCC2023_ResultsBook\geme318end2.png,True,WMCC2023_ResultsBook,-3.0
2,3,0.0,0.0,0.0,6,False,318,./dataset_o\WMCC2023_ResultsBook\geme318end3.png,True,WMCC2023_ResultsBook,-2.0
3,4,0.0,1.0,-1.0,5,False,318,./dataset_o\WMCC2023_ResultsBook\geme318end4.png,True,WMCC2023_ResultsBook,-2.0
4,5,0.0,1.0,-1.0,4,True,318,./dataset_o\WMCC2023_ResultsBook\geme318end5.png,True,WMCC2023_ResultsBook,-3.0
5,6,1.0,0.0,1.0,3,True,318,./dataset_o\WMCC2023_ResultsBook\geme318end6.png,True,WMCC2023_ResultsBook,-4.0
6,7,0.0,2.0,-2.0,2,False,318,./dataset_o\WMCC2023_ResultsBook\geme318end7.png,True,WMCC2023_ResultsBook,-3.0
7,8,2.0,0.0,2.0,1,True,318,./dataset_o\WMCC2023_ResultsBook\geme318end8.png,True,WMCC2023_ResultsBook,-5.0
0,1,0.0,1.0,-1.0,8,False,327,./dataset_o\WMCC2023_ResultsBook\geme327end1.png,True,WMCC2023_ResultsBook,0.0
1,2,3.0,0.0,3.0,7,True,327,./dataset_o\WMCC2023_ResultsBook\geme327end2.png,True,WMCC2023_ResultsBook,-1.0
2,3,0.0,2.0,-2.0,6,False,327,./dataset_o\WMCC2023_ResultsBook\geme327end3.png,True,WMCC2023_ResultsBook,2.0
3,4,0.0,1.0,-1.0,5,True,327,./dataset_o\WMCC2023_ResultsBook\geme327end4.png,True,WMCC2023_ResultsBook,0.0
4,5,0.0,0.0,0.0,4,True,327,./dataset_o\WMCC2023_ResultsBook\geme327end5.png,True,WMCC2023_ResultsBook,-1.0
5,6,0.0,3.0,-3.0,3,True,327,./dataset_o\WMCC2023_ResultsBook\geme327end6.png,True,WMCC2023_ResultsBook,-1.0
6,7,2.0,0.0,2.0,2,True,327,./dataset_o\WMCC2023_ResultsBook\geme327end7.png,True,WMCC2023_ResultsBook,-4.0
7,8,0.0,1.0,-1.0,1,False,327,./dataset_o\WMCC2023_ResultsBook\geme327end8.png,True,WMCC2023_ResultsBook,-2.0
0,1,0.0,0.0,0.0,8,True,338,./dataset_o\WMCC2023_ResultsBook\geme338end1.png,True,WMCC2023_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,True,338,./dataset_o\WMCC2023_ResultsBook\geme338end2.png,True,WMCC2023_ResultsBook,0.0
2,3,0.0,5.0,-5.0,6,False,338,./dataset_o\WMCC2023_ResultsBook\geme338end3.png,True,WMCC2023_ResultsBook,1.0
3,4,1.0,0.0,1.0,5,True,338,./dataset_o\WMCC2023_ResultsBook\geme338end4.png,True,WMCC2023_ResultsBook,-4.0
4,5,0.0,2.0,-2.0,4,False,338,./dataset_o\WMCC2023_ResultsBook\geme338end5.png,True,WMCC2023_ResultsBook,-3.0
5,6,1.0,0.0,1.0,3,True,338,./dataset_o\WMCC2023_ResultsBook\geme338end6.png,True,WMCC2023_ResultsBook,-5.0
6,7,0.0,2.0,-2.0,2,False,338,./dataset_o\WMCC2023_ResultsBook\geme338end7.png,True,WMCC2023_ResultsBook,-4.0
0,1,1.0,0.0,1.0,8,True,346,./dataset_o\WMCC2023_ResultsBook\geme346end1.png,True,WMCC2023_ResultsBook,0.0
1,2,0.0,1.0,-1.0,7,False,346,./dataset_o\WMCC2023_ResultsBook\geme346end2.png,True,WMCC2023_ResultsBook,1.0
2,3,1.0,0.0,1.0,6,True,346,./dataset_o\WMCC2023_ResultsBook\geme346end3.png,True,WMCC2023_ResultsBook,0.0
3,4,1.0,0.0,1.0,5,False,346,./dataset_o\WMCC2023_ResultsBook\geme346end4.png,True,WMCC2023_ResultsBook,1.0
4,5,1.0,0.0,1.0,4,False,346,./dataset_o\WMCC2023_ResultsBook\geme346end5.png,True,WMCC2023_ResultsBook,2.0
5,6,0.0,1.0,-1.0,3,False,346,./dataset_o\WMCC2023_ResultsBook\geme346end6.png,True,WMCC2023_ResultsBook,3.0
6,7,2.0,0.0,2.0,2,True,346,./dataset_o\WMCC2023_ResultsBook\geme346end7.png,True,WMCC2023_ResultsBook,2.0
7,8,0.0,0.0,0.0,1,False,346,./dataset_o\WMCC2023_ResultsBook\geme346end8.png,True,WMCC2023_ResultsBook,4.0
8,9,0.0,3.0,-3.0,0,False,346,./dataset_o\WMCC2023_ResultsBook\geme346end9.png,True,WMCC2023_ResultsBook,4.0
0,1,0.0,0.0,0.0,8,False,357,./dataset_o\WMCC2023_ResultsBook\geme357end1.png,True,WMCC2023_ResultsBook,0.0
1,2,0.0,3.0,-3.0,7,False,357,./dataset_o\WMCC2023_ResultsBook\geme357end2.png,True,WMCC2023_ResultsBook,0.0
2,3,2.0,0.0,2.0,6,True,357,./dataset_o\WMCC2023_ResultsBook\geme357end3.png,True,WMCC2023_ResultsBook,-3.0
3,4,0.0,2.0,-2.0,5,False,357,./dataset_o\WMCC2023_ResultsBook\geme357end4.png,True,WMCC2023_ResultsBook,-1.0
4,5,1.0,0.0,1.0,4,True,357,./dataset_o\WMCC2023_ResultsBook\geme357end5.png,True,WMCC2023_ResultsBook,-3.0
5,6,0.0,2.0,-2.0,3,False,357,./dataset_o\WMCC2023_ResultsBook\geme357end6.png,True,WMCC2023_ResultsBook,-2.0
6,7,2.0,0.0,2.0,2,True,357,./dataset_o\WMCC2023_ResultsBook\geme357end7.png,True,WMCC2023_ResultsBook,-4.0
7,8,0.0,2.0,-2.0,1,False,357,./dataset_o\WMCC2023_ResultsBook\geme357end8.png,True,WMCC2023_ResultsBook,-2.0
8,9,1.0,0.0,1.0,0,True,357,./dataset_o\WMCC2023_ResultsBook\geme357end9.png,True,WMCC2023_ResultsBook,-4.0
0,1,1.0,0.0,1.0,8,True,367,./dataset_o\WMCC2023_ResultsBook\geme367end1.png,True,WMCC2023_ResultsBook,0.0
1,2,0.0,1.0,-1.0,7,False,367,./dataset_o\WMCC2023_ResultsBook\geme367end2.png,True,WMCC2023_ResultsBook,1.0
2,3,3.0,0.0,3.0,6,True,367,./dataset_o\WMCC2023_ResultsBook\geme367end3.png,True,WMCC2023_ResultsBook,0.0
3,4,0.0,1.0,-1.0,5,False,367,./dataset_o\WMCC2023_ResultsBook\geme367end4.png,True,WMCC2023_ResultsBook,3.0
4,5,3.0,0.0,3.0,4,True,367,./dataset_o\WMCC2023_ResultsBook\geme367end5.png,True,WMCC2023_ResultsBook,2.0
5,6,0.0,1.0,-1.0,3,False,367,./dataset_o\WMCC2023_ResultsBook\geme367end6.png,True,WMCC2023_ResultsBook,5.0
6,7,3.0,0.0,3.0,2,True,367,./dataset_o\WMCC2023_ResultsBook\geme367end7.png,True,WMCC2023_ResultsBook,4.0
0,1,0.0,3.0,-3.0,8,False,376,./dataset_o\WMCC2023_ResultsBook\geme376end1.png,True,WMCC2023_ResultsBook,0.0
1,2,0.0,0.0,0.0,7,True,376,./dataset_o\WMCC2023_ResultsBook\geme376end2.png,True,WMCC2023_ResultsBook,-3.0
2,3,0.0,0.0,0.0,6,True,376,./dataset_o\WMCC2023_ResultsBook\geme376end3.png,True,WMCC2023_ResultsBook,-3.0
3,4,1.0,0.0,1.0,5,True,376,./dataset_o\WMCC2023_ResultsBook\geme376end4.png,True,WMCC2023_ResultsBook,-3.0
4,5,0.0,1.0,-1.0,4,False,376,./dataset_o\WMCC2023_ResultsBook\geme376end5.png,True,WMCC2023_ResultsBook,-2.0
5,6,2.0,0.0,2.0,3,True,376,./dataset_o\WMCC2023_ResultsBook\geme376end6.png,True,WMCC2023_ResultsBook,-3.0
6,7,0.0,2.0,-2.0,2,False,376,./dataset_o\WMCC2023_ResultsBook\geme376end7.png,True,WMCC2023_ResultsBook,-1.0
7,8,0.0,3.0,-3.0,1,True,376,./dataset_o\WMCC2023_ResultsBook\geme376end8.png,True,WMCC2023_ResultsBook,-3.0
0,1,0.0,0.0,0.0,8,True,385,./dataset_o\WMCC2023_ResultsBook\geme385end1.png,True,WMCC2023_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,True,385,./dataset_o\WMCC2023_ResultsBook\geme385end2.png,True,WMCC2023_ResultsBook,0.0
2,3,0.0,0.0,0.0,6,False,385,./dataset_o\WMCC2023_ResultsBook\geme385end3.png,True,WMCC2023_ResultsBook,1.0
3,4,0.0,1.0,-1.0,5,False,385,./dataset_o\WMCC2023_ResultsBook\geme385end4.png,True,WMCC2023_ResultsBook,1.0
4,5,0.0,0.0,0.0,4,True,385,./dataset_o\WMCC2023_ResultsBook\geme385end5.png,True,WMCC2023_ResultsBook,0.0
5,6,2.0,0.0,2.0,3,True,385,./dataset_o\WMCC2023_ResultsBook\geme385end6.png,True,WMCC2023_ResultsBook,0.0
6,7,0.0,1.0,-1.0,2,False,385,./dataset_o\WMCC2023_ResultsBook\geme385end7.png,True,WMCC2023_ResultsBook,2.0
7,8,2.0,0.0,2.0,1,True,385,./dataset_o\WMCC2023_ResultsBook\geme385end8.png,True,WMCC2023_ResultsBook,1.0
8,9,0.0,1.0,-1.0,0,False,385,./dataset_o\WMCC2023_ResultsBook\geme385end9.png,True,WMCC2023_ResultsBook,3.0
0,1,0.0,3.0,-3.0,8,False,396,./dataset_o\WMCC2023_ResultsBook\geme396end1.png,True,WMCC2023_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,True,396,./dataset_o\WMCC2023_ResultsBook\geme396end2.png,True,WMCC2023_ResultsBook,-3.0
2,3,0.0,3.0,-3.0,6,False,396,./dataset_o\WMCC2023_ResultsBook\geme396end3.png,True,WMCC2023_ResultsBook,-2.0
3,4,0.0,2.0,-2.0,5,True,396,./dataset_o\WMCC2023_ResultsBook\geme396end4.png,True,WMCC2023_ResultsBook,-5.0
