,red_diff,remain_ends,last_stone_is_red,red_postion,filepath
6,-3.0,2,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme148end7.png
8,1.0,0,True,-2.0,./dataset_o\WMCC2023_ResultsBook\geme523end9.png
3,1.0,5,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme460end4.png
7,1.0,1,True,-3.0,./dataset_o\WWCC2022_ResultsBook\geme201end8.png
1,-2.0,7,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme149end2.png
6,-2.0,2,False,2.0,./dataset_o\WWCC2022_ResultsBook\geme374end7.png
2,3.0,6,True,1.0,./dataset_o\WWCC2022_ResultsBook\geme657end3.png
4,-1.0,4,False,-2.0,./dataset_o\WWCC2023_ResultsBook\geme904end5.png
4,0.0,4,True,-4.0,./dataset_o\WMCC2023_ResultsBook\geme737end5.png
6,-2.0,2,False,2.0,./dataset_o\WMCC2022_ResultsBook\geme900end7.png
6,2.0,2,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme444end7.png
3,0.0,5,False,-1.0,./dataset_o\WMCC2022_ResultsBook\geme608end4.png
5,-2.0,3,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme363end6.png
7,4.0,1,True,1.0,./dataset_o\WMCC2021_ResultsBook\geme192end8.png
5,-2.0,3,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme116end6.png
1,-1.0,7,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme404end2.png
0,4.0,8,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme849end1.png
5,-3.0,3,True,-2.0,./dataset_o\WMCC2022_ResultsBook\geme588end6.png
2,0.0,6,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme217end3.png
2,-2.0,6,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme665end3.png
8,-1.0,0,False,-2.0,./dataset_o\WMCC2021_ResultsBook\geme154end9.png
6,-3.0,2,False,2.0,./dataset_o\WWCC2022_ResultsBook\geme633end7.png
5,0.0,3,True,1.0,./dataset_o\WMCC2021_ResultsBook\geme426end6.png
3,0.0,5,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme546end4.png
4,2.0,4,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme856end5.png
7,-1.0,1,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme616end8.png
3,-3.0,5,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme782end4.png
4,-2.0,4,True,-1.0,./dataset_o\WWCC2022_ResultsBook\geme453end5.png
8,-2.0,0,True,-2.0,./dataset_o\WMCC2022_ResultsBook\geme726end9.png
3,1.0,5,False,5.0,./dataset_o\WMCC2023_ResultsBook\geme853end4.png
3,1.0,5,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme179end4.png
1,-3.0,7,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme1016end2.png
0,1.0,8,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme61end1.png
3,-3.0,5,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme668end4.png
6,1.0,2,True,-3.0,./dataset_o\WMCC2022_ResultsBook\geme540end7.png
0,0.0,8,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme763end1.png
9,-2.0,0,False,2.0,./dataset_o\WWCC2022_ResultsBook\geme24end10.png
3,-3.0,5,False,-1.0,./dataset_o\WMCC2023_ResultsBook\geme815end4.png
1,-1.0,7,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme183end2.png
2,1.0,6,True,1.0,./dataset_o\WMCC2022_ResultsBook\geme67end3.png
8,-2.0,0,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme794end9.png
1,1.0,7,True,-3.0,./dataset_o\WWCC2022_ResultsBook\geme171end2.png
0,-1.0,8,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme201end1.png
3,-1.0,5,True,-2.0,./dataset_o\WMCC2022_ResultsBook\geme826end4.png
2,1.0,6,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme234end3.png
3,1.0,5,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme217end4.png
8,2.0,0,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme521end9.png
5,-4.0,3,False,-2.0,./dataset_o\WMCC2021_ResultsBook\geme241end6.png
0,-4.0,8,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme58end1.png
0,1.0,8,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme749end1.png
7,1.0,1,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme817end8.png
1,-1.0,7,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme569end2.png
8,2.0,0,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme679end9.png
6,1.0,2,True,-5.0,./dataset_o\WMCC2023_ResultsBook\geme503end7.png
6,1.0,2,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme49end7.png
4,2.0,4,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme409end5.png
5,-3.0,3,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme327end6.png
3,1.0,5,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme200end4.png
1,-1.0,7,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme479end2.png
6,1.0,2,False,-3.0,./dataset_o\WMCC2021_ResultsBook\geme940end7.png
4,2.0,4,True,2.0,./dataset_o\WWCC2022_ResultsBook\geme388end5.png
2,2.0,6,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme38end3.png
5,-1.0,3,False,4.0,./dataset_o\WWCC2023_ResultsBook\geme670end6.png
0,2.0,8,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme389end1.png
3,-1.0,5,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme414end4.png
5,-2.0,3,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme315end6.png
5,-2.0,3,False,-1.0,./dataset_o\WMCC2021_ResultsBook\geme880end6.png
8,-3.0,0,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme717end9.png
1,-1.0,7,False,2.0,./dataset_o\WMCC2023_ResultsBook\geme601end2.png
0,0.0,8,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme47end1.png
9,-1.0,0,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme303end10.png
7,-1.0,1,False,-2.0,./dataset_o\WMCC2023_ResultsBook\geme327end8.png
7,-2.0,1,False,-2.0,./dataset_o\WWCC2023_ResultsBook\geme610end8.png
1,-1.0,7,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme319end2.png
7,-1.0,1,False,2.0,./dataset_o\WWCC2023_ResultsBook\geme345end8.png
6,1.0,2,True,-2.0,./dataset_o\WMCC2022_ResultsBook\geme291end7.png
5,2.0,3,True,-5.0,./dataset_o\WMCC2023_ResultsBook\geme7end6.png
7,1.0,1,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme71end8.png
0,-1.0,8,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme232end1.png
2,1.0,6,False,5.0,./dataset_o\WWCC2023_ResultsBook\geme849end3.png
8,-2.0,0,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme219end9.png
3,1.0,5,True,-4.0,./dataset_o\WWCC2022_ResultsBook\geme808end4.png
4,0.0,4,False,2.0,./dataset_o\WMCC2022_ResultsBook\geme411end5.png
6,2.0,2,True,1.0,./dataset_o\WMCC2023_ResultsBook\geme844end7.png
5,-2.0,3,False,3.0,./dataset_o\WMCC2022_ResultsBook\geme760end6.png
5,-2.0,3,False,5.0,./dataset_o\WMCC2022_ResultsBook\geme303end6.png
4,1.0,4,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme633end5.png
0,-1.0,8,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme243end1.png
0,-3.0,8,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme171end1.png
4,0.0,4,False,5.0,./dataset_o\WMCC2023_ResultsBook\geme826end5.png
1,-1.0,7,True,-3.0,./dataset_o\WWCC2022_ResultsBook\geme430end2.png
8,1.0,0,True,-4.0,./dataset_o\WWCC2022_ResultsBook\geme135end9.png
3,0.0,5,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme389end4.png
5,2.0,3,False,5.0,./dataset_o\WWCC2023_ResultsBook\geme243end6.png
4,-1.0,4,False,-2.0,./dataset_o\WMCC2023_ResultsBook\geme376end5.png
4,1.0,4,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme875end5.png
4,-4.0,4,False,2.0,./dataset_o\WMCC2023_ResultsBook\geme129end5.png
5,1.0,3,True,3.0,./dataset_o\WWCC2023_ResultsBook\geme191end6.png
1,3.0,7,False,3.0,./dataset_o\WMCC2022_ResultsBook\geme231end2.png
8,-2.0,0,True,-3.0,./dataset_o\WMCC2022_ResultsBook\geme366end9.png
5,-1.0,3,False,2.0,./dataset_o\WWCC2022_ResultsBook\geme509end6.png
6,-1.0,2,True,-4.0,./dataset_o\WMCC2023_ResultsBook\geme300end7.png
3,-2.0,5,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme690end4.png
5,-1.0,3,False,2.0,./dataset_o\WMCC2023_ResultsBook\geme237end6.png
7,-1.0,1,False,-2.0,./dataset_o\WWCC2022_ResultsBook\geme600end8.png
4,-4.0,4,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme922end5.png
8,2.0,0,True,-3.0,./dataset_o\WMCC2022_ResultsBook\geme150end9.png
2,-3.0,6,False,-1.0,./dataset_o\WWCC2022_ResultsBook\geme808end3.png
0,2.0,8,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme547end1.png
1,2.0,7,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme743end2.png
2,0.0,6,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme219end3.png
3,2.0,5,True,-4.0,./dataset_o\WWCC2023_ResultsBook\geme904end4.png
7,1.0,1,True,-6.0,./dataset_o\WWCC2023_ResultsBook\geme682end8.png
7,5.0,1,True,2.0,./dataset_o\WMCC2021_ResultsBook\geme828end8.png
8,0.0,0,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme492end9.png
0,1.0,8,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme157end1.png
3,1.0,5,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme616end4.png
4,-1.0,4,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme587end5.png
0,0.0,8,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme793end1.png
7,-1.0,1,False,-1.0,./dataset_o\WMCC2021_ResultsBook\geme479end8.png
7,-1.0,1,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme120end8.png
0,-1.0,8,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme366end1.png
10,-1.0,0,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme984end11.png
1,-3.0,7,False,4.0,./dataset_o\WWCC2022_ResultsBook\geme749end2.png
0,0.0,8,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme598end1.png
9,1.0,0,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme708end10.png
7,1.0,1,True,-4.0,./dataset_o\WMCC2022_ResultsBook\geme471end8.png
9,-1.0,0,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme397end10.png
5,0.0,3,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme346end6.png
9,2.0,0,True,-2.0,./dataset_o\WMCC2022_ResultsBook\geme737end10.png
9,-3.0,0,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme743end10.png
2,-3.0,6,False,-1.0,./dataset_o\WWCC2023_ResultsBook\geme610end3.png
6,-1.0,2,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme520end7.png
2,-1.0,6,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme590end3.png
7,5.0,1,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme150end8.png
4,-1.0,4,False,4.0,./dataset_o\WMCC2021_ResultsBook\geme566end5.png
1,0.0,7,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme110end2.png
7,-2.0,1,False,3.0,./dataset_o\WMCC2022_ResultsBook\geme815end8.png
8,-2.0,0,False,-1.0,./dataset_o\WMCC2023_ResultsBook\geme226end9.png
1,-1.0,7,False,2.0,./dataset_o\WMCC2023_ResultsBook\geme129end2.png
8,-2.0,0,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme1037end9.png
1,-2.0,7,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme336end2.png
6,-1.0,2,False,3.0,./dataset_o\WMCC2022_ResultsBook\geme683end7.png
2,-3.0,6,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme496end3.png
1,1.0,7,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme273end2.png
5,-1.0,3,False,3.0,./dataset_o\WMCC2021_ResultsBook\geme787end6.png
3,0.0,5,True,-5.0,./dataset_o\WMCC2021_ResultsBook\geme1016end4.png
7,1.0,1,True,2.0,./dataset_o\WMCC2022_ResultsBook\geme140end8.png
2,-1.0,6,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme412end3.png
0,1.0,8,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme207end1.png
1,-1.0,7,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme694end2.png
7,-2.0,1,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme223end8.png
0,0.0,8,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme620end1.png
2,1.0,6,True,-3.0,./dataset_o\WWCC2022_ResultsBook\geme271end3.png
3,0.0,5,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme701end4.png
1,2.0,7,True,-2.0,./dataset_o\WMCC2022_ResultsBook\geme471end2.png
3,-1.0,5,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme315end4.png
2,-1.0,6,True,-1.0,./dataset_o\WWCC2022_ResultsBook\geme536end3.png
1,0.0,7,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme282end2.png
0,0.0,8,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme663end1.png
2,1.0,6,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme691end3.png
2,-2.0,6,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme743end3.png
7,-2.0,1,False,2.0,./dataset_o\WMCC2023_ResultsBook\geme34end8.png
5,-2.0,3,False,-1.0,./dataset_o\WWCC2022_ResultsBook\geme464end6.png
4,1.0,4,False,4.0,./dataset_o\WWCC2023_ResultsBook\geme24end5.png
5,-2.0,3,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme389end6.png
0,2.0,8,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme262end1.png
1,-2.0,7,False,2.0,./dataset_o\WWCC2023_ResultsBook\geme345end2.png
7,-1.0,1,False,3.0,./dataset_o\WMCC2021_ResultsBook\geme597end8.png
2,2.0,6,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme105end3.png
9,-3.0,0,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme886end10.png
5,-1.0,3,False,-1.0,./dataset_o\WWCC2023_ResultsBook\geme818end6.png
8,-5.0,0,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme315end9.png
3,-1.0,5,False,3.0,./dataset_o\WMCC2021_ResultsBook\geme787end4.png
6,0.0,2,False,-1.0,./dataset_o\WMCC2023_ResultsBook\geme119end7.png
5,2.0,3,True,-2.0,./dataset_o\WMCC2023_ResultsBook\geme187end6.png
4,-1.0,4,False,6.0,./dataset_o\WMCC2023_ResultsBook\geme853end5.png
7,-1.0,1,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme7end8.png
4,1.0,4,True,1.0,./dataset_o\WMCC2022_ResultsBook\geme694end5.png
3,-1.0,5,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme848end4.png
0,-2.0,8,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme132end1.png
5,1.0,3,True,-4.0,./dataset_o\WMCC2023_ResultsBook\geme737end6.png
2,2.0,6,True,1.0,./dataset_o\WMCC2023_ResultsBook\geme547end3.png
7,1.0,1,False,4.0,./dataset_o\WWCC2023_ResultsBook\geme661end8.png
3,-2.0,5,False,2.0,./dataset_o\WWCC2022_ResultsBook\geme677end4.png
4,3.0,4,False,6.0,./dataset_o\WMCC2022_ResultsBook\geme231end5.png
7,-2.0,1,False,3.0,./dataset_o\WMCC2023_ResultsBook\geme237end8.png
4,-2.0,4,False,-5.0,./dataset_o\WMCC2022_ResultsBook\geme482end5.png
6,2.0,2,True,2.0,./dataset_o\WMCC2021_ResultsBook\geme787end7.png
6,-1.0,2,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme192end7.png
2,1.0,6,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme448end3.png
8,-2.0,0,False,-1.0,./dataset_o\WMCC2021_ResultsBook\geme521end9.png
0,0.0,8,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme951end1.png
0,2.0,8,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme459end1.png
8,1.0,0,True,-4.0,./dataset_o\WMCC2021_ResultsBook\geme930end9.png
1,0.0,7,True,-2.0,./dataset_o\WWCC2022_ResultsBook\geme135end2.png
4,1.0,4,True,-3.0,./dataset_o\WWCC2022_ResultsBook\geme135end5.png
5,-1.0,3,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme501end6.png
2,-1.0,6,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme550end3.png
5,-1.0,3,True,-2.0,./dataset_o\WMCC2023_ResultsBook\geme58end6.png
0,0.0,8,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme315end1.png
4,-1.0,4,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme344end5.png
0,0.0,8,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme368end1.png
7,2.0,1,False,6.0,./dataset_o\WMCC2023_ResultsBook\geme68end8.png
5,-1.0,3,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme652end6.png
3,2.0,5,True,-7.0,./dataset_o\WMCC2022_ResultsBook\geme193end4.png
7,1.0,1,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme737end8.png
6,-1.0,2,False,5.0,./dataset_o\WMCC2021_ResultsBook\geme183end7.png
2,4.0,6,True,2.0,./dataset_o\WMCC2023_ResultsBook\geme558end3.png
6,-2.0,2,False,-4.0,./dataset_o\WMCC2023_ResultsBook\geme338end7.png
2,2.0,6,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme200end3.png
1,0.0,7,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme691end2.png
7,2.0,1,True,1.0,./dataset_o\WWCC2023_ResultsBook\geme126end8.png
7,-1.0,1,False,-1.0,./dataset_o\WMCC2023_ResultsBook\geme523end8.png
0,1.0,8,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme760end1.png
9,-1.0,0,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme826end10.png
6,-1.0,2,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme137end7.png
2,1.0,6,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme452end3.png
2,2.0,6,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme778end3.png
2,-2.0,6,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme260end3.png
7,3.0,1,True,3.0,./dataset_o\WMCC2022_ResultsBook\geme859end8.png
2,1.0,6,True,-5.0,./dataset_o\WMCC2021_ResultsBook\geme608end3.png
5,0.0,3,True,2.0,./dataset_o\WMCC2021_ResultsBook\geme828end6.png
8,-1.0,0,False,3.0,./dataset_o\WMCC2021_ResultsBook\geme336end9.png
8,-1.0,0,True,4.0,./dataset_o\WWCC2023_ResultsBook\geme24end9.png
6,1.0,2,True,-2.0,./dataset_o\WMCC2023_ResultsBook\geme226end7.png
6,-3.0,2,False,-4.0,./dataset_o\WMCC2023_ResultsBook\geme580end7.png
1,-1.0,7,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme39end2.png
2,-5.0,6,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme482end3.png
5,-4.0,3,False,-2.0,./dataset_o\WWCC2022_ResultsBook\geme126end6.png
4,-2.0,4,True,-3.0,./dataset_o\WMCC2023_ResultsBook\geme782end5.png
9,1.0,0,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme17end10.png
2,-1.0,6,True,-3.0,./dataset_o\WMCC2021_ResultsBook\geme559end3.png
2,-2.0,6,False,2.0,./dataset_o\WWCC2022_ResultsBook\geme116end3.png
8,1.0,0,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme875end9.png
5,1.0,3,False,-3.0,./dataset_o\WMCC2023_ResultsBook\geme629end6.png
8,-2.0,0,False,3.0,./dataset_o\WMCC2021_ResultsBook\geme628end9.png
6,-1.0,2,False,4.0,./dataset_o\WMCC2022_ResultsBook\geme67end7.png
4,0.0,4,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme616end5.png
6,2.0,2,True,1.0,./dataset_o\WWCC2022_ResultsBook\geme442end7.png
8,2.0,0,False,4.0,./dataset_o\WMCC2022_ResultsBook\geme411end9.png
3,-1.0,5,True,-5.0,./dataset_o\WMCC2023_ResultsBook\geme310end4.png
4,2.0,4,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme336end5.png
6,-2.0,2,False,-1.0,./dataset_o\WMCC2022_ResultsBook\geme376end7.png
5,1.0,3,True,-2.0,./dataset_o\WMCC2023_ResultsBook\geme412end6.png
2,-1.0,6,False,-2.0,./dataset_o\WMCC2023_ResultsBook\geme431end3.png
5,1.0,3,True,-3.0,./dataset_o\WWCC2022_ResultsBook\geme453end6.png
2,-1.0,6,True,-3.0,./dataset_o\WWCC2022_ResultsBook\geme282end3.png
3,0.0,5,True,-2.0,./dataset_o\WMCC2022_ResultsBook\geme366end4.png
4,-4.0,4,False,-2.0,./dataset_o\WMCC2022_ResultsBook\geme47end5.png
5,2.0,3,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme336end6.png
0,-1.0,8,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme234end1.png
0,0.0,8,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme71end1.png
5,1.0,3,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme323end6.png
9,1.0,0,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme444end10.png
5,-1.0,3,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme880end6.png
4,-1.0,4,True,1.0,./dataset_o\WWCC2023_ResultsBook\geme807end5.png
4,0.0,4,True,1.0,./dataset_o\WWCC2022_ResultsBook\geme778end5.png
7,2.0,1,True,-4.0,./dataset_o\WMCC2023_ResultsBook\geme58end8.png
1,-1.0,7,False,1.0,./dataset_o\WMCC2023_ResultsBook\geme207end2.png
0,2.0,8,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme180end1.png
3,1.0,5,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme411end4.png
0,-1.0,8,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme226end1.png
9,1.0,0,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme250end10.png
5,-1.0,3,False,4.0,./dataset_o\WMCC2023_ResultsBook\geme462end6.png
1,-2.0,7,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme728end2.png
1,-1.0,7,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme271end2.png
0,1.0,8,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme393end1.png
8,-3.0,0,True,-4.0,./dataset_o\WWCC2023_ResultsBook\geme610end9.png
4,-1.0,4,False,2.0,./dataset_o\WWCC2023_ResultsBook\geme776end5.png
0,1.0,8,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme192end1.png
4,-1.0,4,False,-2.0,./dataset_o\WWCC2023_ResultsBook\geme496end5.png
6,1.0,2,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme704end7.png
1,-2.0,7,False,2.0,./dataset_o\WWCC2022_ResultsBook\geme397end2.png
0,-1.0,8,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme250end1.png
4,2.0,4,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme7end5.png
5,2.0,3,True,-5.0,./dataset_o\WMCC2023_ResultsBook\geme782end6.png
1,1.0,7,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme243end2.png
6,-2.0,2,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme421end7.png
9,2.0,0,False,-1.0,./dataset_o\WMCC2022_ResultsBook\geme783end10.png
3,2.0,5,True,-3.0,./dataset_o\WWCC2023_ResultsBook\geme410end4.png
3,-3.0,5,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme378end4.png
5,-2.0,3,False,1.0,./dataset_o\WMCC2023_ResultsBook\geme157end6.png
2,-2.0,6,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme315end3.png
7,-1.0,1,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme432end8.png
7,1.0,1,True,-5.0,./dataset_o\WMCC2023_ResultsBook\geme280end8.png
3,-2.0,5,False,4.0,./dataset_o\WMCC2023_ResultsBook\geme462end4.png
6,-1.0,2,False,4.0,./dataset_o\WWCC2023_ResultsBook\geme272end7.png
6,1.0,2,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme616end7.png
4,1.0,4,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme282end5.png
1,1.0,7,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme221end2.png
1,-2.0,7,True,-1.0,./dataset_o\WWCC2022_ResultsBook\geme282end2.png
7,3.0,1,True,1.0,./dataset_o\WWCC2022_ResultsBook\geme546end8.png
6,-2.0,2,True,1.0,./dataset_o\WMCC2021_ResultsBook\geme1037end7.png
5,0.0,3,False,-2.0,./dataset_o\WWCC2022_ResultsBook\geme580end6.png
1,2.0,7,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme140end2.png
6,-1.0,2,False,5.0,./dataset_o\WMCC2023_ResultsBook\geme271end7.png
8,2.0,0,True,-4.0,./dataset_o\WWCC2023_ResultsBook\geme232end9.png
6,0.0,2,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme521end7.png
2,1.0,6,False,3.0,./dataset_o\WMCC2023_ResultsBook\geme139end3.png
5,0.0,3,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme39end6.png
8,-3.0,0,False,-1.0,./dataset_o\WMCC2023_ResultsBook\geme674end9.png
2,-1.0,6,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme652end3.png
1,-2.0,7,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme771end2.png
4,-3.0,4,False,-1.0,./dataset_o\WMCC2023_ResultsBook\geme728end5.png
2,1.0,6,True,-2.0,./dataset_o\WMCC2022_ResultsBook\geme715end3.png
5,1.0,3,True,-10.0,./dataset_o\WMCC2021_ResultsBook\geme649end6.png
5,1.0,3,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme701end6.png
0,1.0,8,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme807end1.png
3,0.0,5,True,-2.0,./dataset_o\WMCC2023_ResultsBook\geme226end4.png
7,0.0,1,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme315end8.png
2,-2.0,6,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme560end3.png
6,0.0,2,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme758end7.png
7,0.0,1,False,2.0,./dataset_o\WMCC2022_ResultsBook\geme169end8.png
1,2.0,7,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme173end2.png
2,0.0,6,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme368end3.png
3,1.0,5,False,2.0,./dataset_o\WWCC2023_ResultsBook\geme714end4.png
3,-1.0,5,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme891end4.png
